phi,theta,m2,information
0.0,1.980948701013564,0.3662804407819844,0.18946668217364643
0.0,1.9853120241435498,0.36410553215654284,0.18972137835927028
0.0,1.9896753472735358,0.3619339420915433,0.18997542729570638
0.0,1.9940386704035216,0.3597663320743565,0.19022875342308948
0.0,1.9984019935335073,0.3576033623799918,0.1904812816270154
0.0,2.0027653166634933,0.3554456918699711,0.1907329372581995
0.0,2.007128639793479,0.35329397779163363,0.19098364615174443
0.0,2.011491962923465,0.35114887557793195,0.19123333464601788
0.0,2.0158552860534504,0.34901103864778005,0.19148192960113963
0.0,2.0202186091834364,0.34688111820701684,0.19172935841708075
0.0,2.0245819323134224,0.3447597630500414,0.19197554905137354
0.0,2.028945255443408,0.342647619362185,0.19222043003643582
0.0,2.033308578573394,0.34054533052287506,0.1924639304965101
0.0,2.0376719017033795,0.33845353690965807,0.1927059801642198
0.0,2.0420352248333655,0.3363728757031317,0.19294650939674524
0.0,2.0463985479633515,0.33430398069285544,0.19318544919162092
0.0,2.050761871093337,0.3322474820842914,0.19342273120215836
0.0,2.055125194223323,0.33020400630683744,0.19365828775249624
0.0,2.059488517353309,0.3281741758230109,0.19389205185228114
0.0,2.0638518404832946,0.32615860893884074,0.19412395721098327
0.0,2.0682151636132806,0.32415791961552487,0.19435393825185004
0.0,2.072578486743266,0.3221727172824127,0.19458193012550098
0.0,2.076941809873252,0.3202036066513652,0.1948078687231693
0.0,2.081305133003238,0.31825118753255666,0.19503169068959275
0.0,2.0856684561332237,0.31631605465176366,0.19525333343555887
0.0,2.0900317792632097,0.31439879746920774,0.19547273515010952
0.0,2.0943951023931953,0.31250000000000006,0.1956898348124081
0.0,2.0987584255231813,0.31062024063624316,0.19590457220327517
0.0,2.1031217486531673,0.3087600919708494,0.1961168879163971
0.0,2.107485071783153,0.3069201206231217,0.19632672336921164
0.0,2.111848394913139,0.30510088706615657,0.19653402081347793
0.0,2.1162117180431244,0.30330294545611935,0.19673872334553275
0.0,2.1205750411731104,0.30152684346344094,0.19694077491624096
0.0,2.1249383643030963,0.29977312210599394,0.19714012034064363
0.0,2.129301687433082,0.29804231558429284,0.19733670530731043
0.0,2.133665010563068,0.2963349511187703,0.1975304763874002
0.0,2.138028333693054,0.29465154878918254,0.1977213810434365
0.0,2.1423916568230394,0.2929926213761865,0.19790936763780237
0.0,2.1467549799530254,0.2913586742051426,0.1980943854409607
0.0,2.151118303083011,0.28975020499218773,0.1982763846394045
0.0,2.155481626212997,0.28816770369262534,0.19845531634334385
0.0,2.159844949342983,0.28661165235168146,0.19863113259413373
0.0,2.1642082724729685,0.2850825249576686,0.19880378637144897
0.0,2.1685715956029545,0.28358078729760355,0.19897323160021124
0.0,2.17293491873294,0.2821068968153258,0.19913942315727357
0.0,2.177298241862926,0.2806613024721536,0.19930231687786804
0.0,2.181661564992912,0.2792444446101277,0.19946186956182135
0.0,2.1860248881228976,0.2778567548178786,0.19961803897954428
0.0,2.1903882112528836,0.2764986557991596,0.19977078387779934
0.0,2.194751534382869,0.2751705612440884,0.19992006398525233
0.0,2.199114857512855,0.2738728757031315,0.20006584001781325
0.0,2.203478180642841,0.27260599446387596,0.20020807368377053
0.0,2.2078415037728267,0.27137030343061985,0.2003467276887242
0.0,2.2122048269028127,0.27016617900682205,0.20048176574032328
0.0,2.2165681500327987,0.2689939879804467,0.20061315255281098
0.0,2.2209314731627843,0.26785408741223593,0.2007408538513833
0.0,2.2252947962927703,0.2667468245269451,0.20086483637636582
0.0,2.229658119422756,0.26567253660757545,0.20098506788721193
0.0,2.234021442552742,0.2646315508926341,0.20110151716632868
0.0,2.238384765682728,0.26362418447645397,0.20121415402273263
0.0,2.2427480888127134,0.2626507442126041,0.20132294929554176
0.0,2.2471114119426994,0.2617115266204187,0.201427874857306
0.0,2.251474735072685,0.26080681779467496,0.20152890361718132
0.0,2.255838058202671,0.2599368933184449,0.2016260095239504
0.0,2.260201381332657,0.25910201817915157,0.20171916756889485
0.0,2.2645647044626425,0.25830244668784985,0.20180835378852086
0.0,2.2689280275926285,0.25753842240176145,0.20189354526714334
0.0,2.2732913507226145,0.2568101780500853,0.2019747201393311
0.0,2.2776546738526,0.25611793546310574,0.20205185759221617
0.0,2.282017996982586,0.25546190550462056,0.20212493786767086
0.0,2.2863813201125716,0.2548422880077101,0.202193942264355
0.0,2.2907446432425576,0.2542592717138664,0.20225885313963665
0.0,2.2951079663725436,0.2537130342155004,0.20231965391138831
0.0,2.299471289502529,0.2532037419018456,0.20237632905966163
0.0,2.303834612632515,0.2527315499082742,0.20242886412824312
0.0,2.3081979357625007,0.2522966020690421,0.20247724572609244
0.0,2.3125612588924866,0.25189903087347404,0.2025214615286658
0.0,2.3169245820224726,0.25153895742560783,0.20256150027912656
0.0,2.321287905152458,0.25121649140730373,0.20259735178944446
0.0,2.325651228282444,0.2509317310448347,0.20262900694138508
0.0,2.3300145514124297,0.2506847630789658,0.20265645768739135
0.0,2.3343778745424157,0.2504756627385318,0.20267969705135808
0.0,2.3387411976724017,0.2503044937175219,0.20269871912930099
0.0,2.3431045208023873,0.25017130815567823,0.20271351908992102
0.0,2.3474678439323733,0.250076146622613,0.20272409317506496
0.0,2.3518311670623593,0.25001903810545106,0.20273043870008262
0.0,2.356194490192345,0.25,0.2027325540540822
0.0,2.360557813322331,0.25001903810545106,0.20273043870008264
0.0,2.3649211364523164,0.250076146622613,0.20272409317506496
0.0,2.3692844595823024,0.25017130815567823,0.20271351908992102
0.0,2.3736477827122884,0.250304493717522,0.20269871912930099
0.0,2.378011105842274,0.2504756627385318,0.20267969705135808
0.0,2.38237442897226,0.25068476307896576,0.20265645768739132
0.0,2.3867377521022455,0.2509317310448347,0.20262900694138508
0.0,2.3911010752322315,0.2512164914073037,0.20259735178944444
0.0,2.3954643983622175,0.25153895742560767,0.2025615002791265
0.0,2.399827721492203,0.25189903087347393,0.20252146152866576
0.0,2.404191044622189,0.25229660206904203,0.20247724572609244
0.0,2.4085543677521746,0.2527315499082743,0.20242886412824315
0.0,2.4129176908821606,0.2532037419018456,0.20237632905966163
0.0,2.4172810140121466,0.2537130342155004,0.2023196539113883
0.0,2.421644337142132,0.25425927171386636,0.20225885313963665
0.0,2.426007660272118,0.25484228800771014,0.202193942264355
0.0,2.430370983402104,0.25546190550462056,0.20212493786767083
0.0,2.4347343065320897,0.2561179354631058,0.20205185759221617
0.0,2.4390976296620757,0.2568101780500854,0.2019747201393311
0.0,2.443460952792061,0.2575384224017614,0.20189354526714334
0.0,2.447824275922047,0.2583024466878497,0.2018083537885208
0.0,2.452187599052033,0.25910201817915146,0.2017191675688948
0.0,2.4565509221820188,0.25993689331844494,0.20162600952395043
0.0,2.4609142453120048,0.26080681779467485,0.20152890361718132
0.0,2.4652775684419903,0.26171152662041874,0.20142787485730604
0.0,2.4696408915719763,0.26265074421260415,0.2013229492955418
0.0,2.4740042147019623,0.26362418447645397,0.20121415402273263
0.0,2.478367537831948,0.2646315508926341,0.20110151716632868
0.0,2.482730860961934,0.2656725366075755,0.200985067887212
0.0,2.4870941840919194,0.26674682452694515,0.20086483637636587
0.0,2.4914575072219054,0.26785408741223593,0.20074085385138332
0.0,2.4958208303518914,0.2689939879804468,0.20061315255281098
0.0,2.500184153481877,0.27016617900682194,0.20048176574032328
0.0,2.504547476611863,0.27137030343061974,0.2003467276887242
0.0,2.508910799741849,0.27260599446387607,0.20020807368377053
0.0,2.5132741228718345,0.2738728757031315,0.20006584001781325
0.0,2.5176374460018205,0.27517056124408834,0.19992006398525233
0.0,2.522000769131806,0.27649865579915966,0.19977078387779934
0.0,2.526364092261792,0.27785675481787864,0.19961803897954428
0.0,2.530727415391778,0.2792444446101278,0.19946186956182133
0.0,2.5350907385217636,0.2806613024721535,0.199302316877868
0.0,2.5394540616517496,0.28210689681532575,0.19913942315727357
0.0,2.543817384781735,0.2835807872976036,0.19897323160021124
0.0,2.548180707911721,0.2850825249576685,0.19880378637144897
0.0,2.552544031041707,0.2866116523516816,0.19863113259413373
0.0,2.5569073541716927,0.28816770369262523,0.19845531634334385
0.0,2.5612706773016787,0.28975020499218773,0.1982763846394045
0.0,2.5656340004316642,0.29135867420514266,0.1980943854409607
0.0,2.5699973235616502,0.29299262137618654,0.19790936763780237
0.0,2.5743606466916362,0.2946515487891826,0.19772138104343648
0.0,2.5787239698216218,0.2963349511187703,0.19753047638740023
0.0,2.5830872929516078,0.2980423155842927,0.1973367053073104
0.0,2.5874506160815938,0.299773122105994,0.19714012034064363
0.0,2.5918139392115793,0.30152684346344083,0.19694077491624096
0.0,2.5961772623415653,0.3033029454561192,0.19673872334553275
0.0,2.600540585471551,0.30510088706615657,0.19653402081347793
0.0,2.604903908601537,0.3069201206231217,0.19632672336921164
0.0,2.609267231731523,0.3087600919708494,0.19611688791639703
0.0,2.6136305548615084,0.31062024063624316,0.1959045722032752
0.0,2.6179938779914944,0.3125000000000001,0.19568983481240812
0.0,2.62235720112148,0.31439879746920774,0.19547273515010952
0.0,2.626720524251466,0.3163160546517637,0.1952533334355589
0.0,2.631083847381452,0.31825118753255666,0.1950316906895927
0.0,2.6354471705114375,0.32020360665136527,0.19480786872316933
0.0,2.6398104936414235,0.32217271728241254,0.194581930125501
0.0,2.644173816771409,0.32415791961552487,0.19435393825185004
0.0,2.648537139901395,0.32615860893884074,0.1941239572109833
0.0,2.652900463031381,0.328174175823011,0.19389205185228112
0.0,2.6572637861613666,0.3302040063068373,0.19365828775249624
0.0,2.6616271092913526,0.3322474820842914,0.19342273120215836
0.0,2.6659904324213386,0.33430398069285555,0.1931854491916209
0.0,2.670353755551324,0.33637287570313146,0.19294650939674518
0.0,2.67471707868131,0.33845353690965796,0.19270598016421983
0.0,2.6790804018112957,0.34054533052287506,0.19246393049651012
0.0,2.6834437249412817,0.3426476193621848,0.1922204300364358
0.0,2.6878070480712677,0.3447597630500415,0.19197554905137354
0.0,2.6921703712012532,0.34688111820701684,0.19172935841708078
0.0,2.6965336943312392,0.34901103864778005,0.19148192960113966
0.0,2.700897017461225,0.35114887557793173,0.19123333464601788
0.0,2.705260340591211,0.35329397779163363,0.19098364615174446
0.0,2.709623663721197,0.3554456918699712,0.19073293725819945
0.0,2.7139869868511823,0.35760336237999163,0.1904812816270154
0.0,2.7183503099811683,0.3597663320743565,0.19022875342308945
0.0,2.722713633111154,0.36193394209154317,0.18997542729570638
0.0,2.72707695624114,0.3641055321565427,0.18972137835927025
0.0,2.731440279371126,0.3662804407819844,0.18946668217364643
0.0,2.7358036025011114,0.3684580054696319,0.18921141472411276
0.0,2.7401669256310974,0.3706375629121874,0.18895565240092135
0.0,2.7445302487610834,0.3728184491953397,0.18869947197847145
0.0,2.748893571891069,0.375,0.18844295059409505
0.0,2.753256895021055,0.3771815508046604,0.18818616572645652
0.0,2.7576202181510405,0.3793624370878125,0.18792919517356924
0.0,2.7619835412810265,0.381541994530368,0.18767211703043035
0.0,2.7663468644110125,0.3837195592180157,0.18741500966627855
0.0,2.770710187540998,0.38589446784345716,0.18715795170147645
0.0,2.775073510670984,0.3880660579084567,0.18690102198402236
0.0,2.7794368338009696,0.3902336679256433,0.18664429956569603
0.0,2.7838001569309556,0.3923966376200081,0.186387863677842
0.0,2.7881634800609416,0.3945543081300289,0.1861317937067972
0.0,2.792526803190927,0.39670602220836615,0.1858761691689675
0.0,2.796890126320913,0.39885112442206816,0.18562106968555933
0.0,2.8012534494508987,0.40098896135221984,0.1853665749569744
0.0,2.8056167725808847,0.40311888179298305,0.18511276473687274
0.0,2.8099800957108707,0.4052402369499585,0.18485971880591354
0.0,2.8143434188408563,0.407352380637815,0.18460751694518057
0.0,2.8187067419708423,0.4094546694771249,0.184356238909302
0.0,2.8230700651008283,0.41154646309034215,0.18410596439927304
0.0,2.827433388230814,0.4136271242968683,0.18385677303499154
0.0,2.8317967113608,0.4156960193071446,0.1836087443275165
0.0,2.8361600344907854,0.41775251791570844,0.1833619576510607
0.0,2.8405233576207713,0.41979599369316256,0.18311649221472814
0.0,2.8448866807507573,0.4218258241769891,0.1828724270340086
0.0,2.849250003880743,0.42384139106115915,0.18262984090204146
0.0,2.853613327010729,0.425842080384475,0.18238881236066107
0.0,2.8579766501407144,0.4278272827175873,0.18214941967123838
0.0,2.8623399732707004,0.42979639334863473,0.18191174078533096
0.0,2.8667032964006864,0.43174881246744334,0.18167585331515684
0.0,2.871066619530672,0.4336839453482363,0.18144183450390716
0.0,2.875429942660658,0.43560120253079226,0.18120976119591173
0.0,2.8797932657906435,0.4374999999999999,0.18097970980667477
0.0,2.8841565889206295,0.43937975936375673,0.1807517562927962
0.0,2.8885199120506155,0.4412399080291506,0.18052597612179544
0.0,2.892883235180601,0.4430798793768782,0.18030244424185496
0.0,2.897246558310587,0.4448991129338433,0.18008123505150084
0.0,2.901609881440573,0.44669705454388076,0.17986242236923924
0.0,2.9059732045705586,0.44847315653655906,0.17964607940316654
0.0,2.9103365277005446,0.45022687789400606,0.1794322787205714
0.0,2.91469985083053,0.45195768441570705,0.17922109221754998
0.0,2.919063173960516,0.4536650488812296,0.17901259108865158
0.0,2.923426497090502,0.45534845121081746,0.178806845796576
0.0,2.9277898202204877,0.45700737862381346,0.17860392604194295
0.0,2.9321531433504737,0.4586413257948574,0.17840390073315313
0.0,2.9365164664804593,0.46024979500781227,0.17820683795636252
0.0,2.9408797896104453,0.46183229630737466,0.17801280494559107
0.0,2.9452431127404313,0.4633883476483184,0.1778218680529868
0.0,2.949606435870417,0.4649174750423314,0.17763409271926667
0.0,2.953969759000403,0.4664192127023964,0.17744954344435654
0.0,2.9583330821303884,0.46789310318467414,0.1772682837582518
0.0,2.9626964052603744,0.4693386975278466,0.17709037619212087
0.0,2.9670597283903604,0.4707555553898721,0.17691588224967345
0.0,2.971423051520346,0.4721432451821215,0.17674486237881587
0.0,2.975786374650332,0.47350134420084034,0.17657737594361603
0.0,2.980149697780318,0.4748294387559116,0.17641348119660027
0.0,2.9845130209103035,0.4761271242968682,0.17625323525140413
0.0,2.9888763440402895,0.4773940055361239,0.17609669405579959
0.0,2.993239667170275,0.47862969656938026,0.1759439123651208
0.0,2.997602990300261,0.47983382099317795,0.17579494371611082
0.0,3.001966313430247,0.4810060120195534,0.175649840401211
0.0,3.0063296365602326,0.48214591258776396,0.1755086534433148
0.0,3.0106929596902186,0.4832531754730548,0.1753714325710083
0.0,3.015056282820204,0.4843274633924245,0.17523822619431792
0.0,3.01941960595019,0.48536844910736576,0.17510908138098744
0.0,3.023782929080176,0.4863758155235459,0.1749840438333046
0.0,3.0281462522101616,0.48734925578739585,0.1748631578654984
0.0,3.0325095753401476,0.48828847337958137,0.17474646638172658
0.0,3.036872898470133,0.48919318220532504,0.1746340108546741
0.0,3.041236221600119,0.49006310668155506,0.17452583130478147
0.0,3.045599544730105,0.49089798182084854,0.17442196628012174
0.0,3.0499628678600907,0.49169755331215004,0.1743224528369457
0.0,3.0543261909900767,0.4924615775982386,0.1742273265209122
0.0,3.0586895141200627,0.49318982194991456,0.17413662134902172
0.0,3.0630528372500483,0.4938820645368942,0.17405036979227004
0.0,3.0674161603800343,0.49453809449537955,0.17396860275903864
0.0,3.07177948351002,0.49515771199228975,0.17389134957923708
0.0,3.076142806640006,0.49574072828613347,0.17381863798921265
0.0,3.080506129769992,0.4962869657844997,0.1737504941174424
0.0,3.0848694528999774,0.4967962580981543,0.17368694247102023
0.0,3.0892327760299634,0.4972684500917256,0.17362800592295324
0.0,3.093596099159949,0.49770339793095797,0.17357370570027847
0.0,3.097959422289935,0.4981009691265261,0.1735240613730129
0.0,3.102322745419921,0.49846104257439217,0.17347909084394642
0.0,3.1066860685499065,0.4987835085926964,0.1734388103392886
0.0,3.1110493916798925,0.4990682689551651,0.17340323440017766
0.0,3.115412714809878,0.4993152369210341,0.173372375875061
0.0,3.119776037939864,0.4995243372614683,0.17334624591295364
0.0,3.12413936106985,0.49969550628247805,0.17332485395758238
0.0,3.1285026841998356,0.49982869184432166,0.17330820774242084
0.0,3.1328660073298216,0.499923853377387,0.17329631328662043
0.0,3.1372293304598076,0.4999809618945489,0.17328917489184123
0.0,3.141592653589793,0.5,0.17328679513998632
0.5235987755982988,0.0,0.31250000000000006,0.1956898348124081
0.5235987755982988,0.004363323129985824,0.3143987974692078,0.19547273515010943
0.5235987755982988,0.008726646259971648,0.31631605465176366,0.19525333343555887
0.5235987755982988,0.013089969389957472,0.31825118753255666,0.19503169068959267
0.5235987755982988,0.017453292519943295,0.3202036066513654,0.19480786872316935
0.5235987755982988,0.02181661564992912,0.32217271728241254,0.19458193012550098
0.5235987755982988,0.026179938779914945,0.3241579196155249,0.19435393825184996
0.5235987755982988,0.030543261909900768,0.32615860893884074,0.19412395721098327
0.5235987755982988,0.03490658503988659,0.328174175823011,0.1938920518522811
0.5235987755982988,0.039269908169872414,0.33020400630683744,0.19365828775249624
0.5235987755982988,0.04363323129985824,0.3322474820842914,0.19342273120215836
0.5235987755982988,0.04799655442984406,0.33430398069285533,0.19318544919162084
0.5235987755982988,0.05235987755982989,0.3363728757031317,0.19294650939674524
0.5235987755982988,0.05672320068981571,0.3384535369096579,0.1927059801642198
0.5235987755982988,0.061086523819801536,0.3405453305228751,0.19246393049651003
0.5235987755982988,0.06544984694978735,0.342647619362185,0.19222043003643582
0.5235987755982988,0.06981317007977318,0.3447597630500415,0.1919755490513735
0.5235987755982988,0.07417649320975901,0.34688111820701684,0.19172935841708075
0.5235987755982988,0.07853981633974483,0.34901103864778005,0.19148192960113963
0.5235987755982988,0.08290313946973066,0.3511488755779319,0.19123333464601783
0.5235987755982988,0.08726646259971647,0.35329397779163363,0.19098364615174443
0.5235987755982988,0.0916297857297023,0.3554456918699712,0.19073293725819945
0.5235987755982988,0.09599310885968812,0.3576033623799918,0.19048128162701536
0.5235987755982988,0.10035643198967395,0.3597663320743565,0.19022875342308943
0.5235987755982988,0.10471975511965978,0.3619339420915434,0.18997542729570638
0.5235987755982988,0.1090830782496456,0.36410553215654284,0.18972137835927025
0.5235987755982988,0.11344640137963143,0.36628044078198435,0.1894666821736464
0.5235987755982988,0.11780972450961724,0.36845800546963203,0.1892114147241127
0.5235987755982988,0.12217304763960307,0.3706375629121874,0.18895565240092133
0.5235987755982988,0.1265363707695889,0.3728184491953395,0.1886994719784714
0.5235987755982988,0.1308996938995747,0.37499999999999994,0.18844295059409497
0.5235987755982988,0.13526301702956053,0.3771815508046604,0.1881861657264565
0.5235987755982988,0.13962634015954636,0.3793624370878127,0.18792919517356924
0.5235987755982988,0.1439896632895322,0.38154199453036797,0.18767211703043035
0.5235987755982988,0.14835298641951802,0.3837195592180157,0.18741500966627855
0.5235987755982988,0.15271630954950383,0.3858944678434573,0.18715795170147642
0.5235987755982988,0.15707963267948966,0.38806605790845666,0.18690102198402236
0.5235987755982988,0.16144295580947549,0.3902336679256435,0.186644299565696
0.5235987755982988,0.16580627893946132,0.3923966376200082,0.186387863677842
0.5235987755982988,0.17016960206944712,0.3945543081300289,0.1861317937067972
0.5235987755982988,0.17453292519943295,0.3967060222083663,0.1858761691689675
0.5235987755982988,0.17889624832941878,0.3988511244220681,0.1856210696855593
0.5235987755982988,0.1832595714594046,0.40098896135221995,0.18536657495697437
0.5235987755982988,0.18762289458939044,0.403118881792983,0.1851127647368727
0.5235987755982988,0.19198621771937624,0.4052402369499585,0.1848597188059135
0.5235987755982988,0.19634954084936207,0.4073523806378151,0.18460751694518054
0.5235987755982988,0.2007128639793479,0.4094546694771249,0.184356238909302
0.5235987755982988,0.20507618710933373,0.4115464630903421,0.18410596439927301
0.5235987755982988,0.20943951023931956,0.41362712429686854,0.18385677303499154
0.5235987755982988,0.21380283336930536,0.4156960193071446,0.1836087443275165
0.5235987755982988,0.2181661564992912,0.41775251791570867,0.18336195765106067
0.5235987755982988,0.22252947962927702,0.41979599369316256,0.18311649221472814
0.5235987755982988,0.22689280275926285,0.4218258241769891,0.1828724270340086
0.5235987755982988,0.23125612588924865,0.42384139106115915,0.1826298409020414
0.5235987755982988,0.23561944901923448,0.425842080384475,0.18238881236066104
0.5235987755982988,0.2399827721492203,0.4278272827175875,0.1821494196712384
0.5235987755982988,0.24434609527920614,0.42979639334863473,0.18191174078533093
0.5235987755982988,0.24870941840919197,0.43174881246744334,0.18167585331515684
0.5235987755982988,0.2530727415391778,0.4336839453482365,0.18144183450390716
0.5235987755982988,0.25743606466916363,0.43560120253079226,0.1812097611959117
0.5235987755982988,0.2617993877991494,0.4375000000000001,0.18097970980667474
0.5235987755982988,0.26616271092913524,0.43937975936375684,0.18075175629279622
0.5235987755982988,0.27052603405912107,0.4412399080291506,0.1805259761217954
0.5235987755982988,0.2748893571891069,0.4430798793768784,0.18030244424185493
0.5235987755982988,0.2792526803190927,0.4448991129338433,0.1800812350515008
0.5235987755982988,0.28361600344907856,0.4466970545438807,0.17986242236923924
0.5235987755982988,0.2879793265790644,0.44847315653655917,0.1796460794031665
0.5235987755982988,0.2923426497090502,0.45022687789400606,0.1794322787205714
0.5235987755982988,0.29670597283903605,0.4519576844157073,0.17922109221755
0.5235987755982988,0.3010692959690218,0.4536650488812296,0.17901259108865156
0.5235987755982988,0.30543261909900765,0.45534845121081746,0.17880684579657596
0.5235987755982988,0.3097959422289935,0.4570073786238134,0.17860392604194292
0.5235987755982988,0.3141592653589793,0.4586413257948574,0.17840390073315313
0.5235987755982988,0.31852258848896514,0.46024979500781227,0.1782068379563625
0.5235987755982988,0.32288591161895097,0.46183229630737466,0.17801280494559107
0.5235987755982988,0.3272492347489368,0.4633883476483184,0.1778218680529868
0.5235987755982988,0.33161255787892263,0.4649174750423314,0.17763409271926664
0.5235987755982988,0.33597588100890846,0.4664192127023964,0.1774495434443565
0.5235987755982988,0.34033920413889424,0.46789310318467436,0.17726828375825177
0.5235987755982988,0.34470252726888007,0.4693386975278466,0.17709037619212087
0.5235987755982988,0.3490658503988659,0.4707555553898721,0.17691588224967345
0.5235987755982988,0.3534291735288517,0.4721432451821215,0.17674486237881584
0.5235987755982988,0.35779249665883756,0.47350134420084034,0.176577375943616
0.5235987755982988,0.3621558197888234,0.4748294387559116,0.17641348119660025
0.5235987755982988,0.3665191429188092,0.47612712429686843,0.17625323525140416
0.5235987755982988,0.37088246604879505,0.4773940055361241,0.1760966940557996
0.5235987755982988,0.3752457891787809,0.47862969656938026,0.17594391236512077
0.5235987755982988,0.37960911230876665,0.47983382099317795,0.17579494371611082
0.5235987755982988,0.3839724354387525,0.4810060120195534,0.17564984040121098
0.5235987755982988,0.3883357585687383,0.48214591258776396,0.17550865344331476
0.5235987755982988,0.39269908169872414,0.4832531754730548,0.1753714325710083
0.5235987755982988,0.39706240482870997,0.4843274633924245,0.1752382261943179
0.5235987755982988,0.4014257279586958,0.485368449107366,0.17510908138098744
0.5235987755982988,0.40578905108868163,0.4863758155235459,0.1749840438333046
0.5235987755982988,0.41015237421866746,0.48734925578739585,0.17486315786549836
0.5235987755982988,0.4145156973486533,0.48828847337958137,0.17474646638172658
0.5235987755982988,0.4188790204786391,0.48919318220532504,0.17463401085467406
0.5235987755982988,0.4232423436086249,0.49006310668155506,0.17452583130478147
0.5235987755982988,0.4276056667386107,0.49089798182084854,0.17442196628012174
0.5235987755982988,0.43196898986859655,0.49169755331215026,0.17432245283694572
0.5235987755982988,0.4363323129985824,0.4924615775982386,0.1742273265209122
0.5235987755982988,0.4406956361285682,0.49318982194991456,0.1741366213490217
0.5235987755982988,0.44505895925855404,0.4938820645368942,0.17405036979227
0.5235987755982988,0.4494222823885399,0.49453809449537955,0.17396860275903864
0.5235987755982988,0.4537856055185257,0.49515771199228975,0.17389134957923705
0.5235987755982988,0.45814892864851153,0.49574072828613347,0.17381863798921265
0.5235987755982988,0.4625122517784973,0.4962869657844995,0.17375049411744237
0.5235987755982988,0.46687557490848314,0.4967962580981543,0.17368694247102023
0.5235987755982988,0.47123889803846897,0.4972684500917256,0.17362800592295324
0.5235987755982988,0.4756022211684548,0.49770339793095797,0.17357370570027844
0.5235987755982988,0.4799655442984406,0.4981009691265261,0.1735240613730129
0.5235987755982988,0.48432886742842646,0.49846104257439217,0.17347909084394642
0.5235987755982988,0.4886921905584123,0.4987835085926964,0.1734388103392886
0.5235987755982988,0.4930555136883981,0.4990682689551651,0.17340323440017766
0.5235987755982988,0.49741883681838395,0.4993152369210341,0.173372375875061
0.5235987755982988,0.5017821599483697,0.4995243372614683,0.17334624591295364
0.5235987755982988,0.5061454830783556,0.49969550628247805,0.17332485395758238
0.5235987755982988,0.5105088062083414,0.49982869184432166,0.17330820774242084
0.5235987755982988,0.5148721293383273,0.499923853377387,0.17329631328662043
0.5235987755982988,0.519235452468313,0.4999809618945489,0.17328917489184123
0.5235987755982988,0.5235987755982988,0.5,0.17328679513998632
0.5235987755982988,0.5279620987282847,0.4999809618945489,0.17328917489184123
0.5235987755982988,0.5323254218582705,0.499923853377387,0.17329631328662043
0.5235987755982988,0.5366887449882564,0.49982869184432166,0.17330820774242084
0.5235987755982988,0.5410520681182421,0.49969550628247805,0.1733248539575824
0.5235987755982988,0.545415391248228,0.4995243372614683,0.17334624591295364
0.5235987755982988,0.5497787143782138,0.4993152369210341,0.173372375875061
0.5235987755982988,0.5541420375081997,0.4990682689551651,0.17340323440017769
0.5235987755982988,0.5585053606381855,0.4987835085926964,0.1734388103392886
0.5235987755982988,0.5628686837681712,0.49846104257439217,0.17347909084394642
0.5235987755982988,0.5672320068981571,0.4981009691265261,0.1735240613730129
0.5235987755982988,0.5715953300281429,0.49770339793095797,0.17357370570027847
0.5235987755982988,0.5759586531581288,0.4972684500917256,0.17362800592295324
0.5235987755982988,0.5803219762881145,0.4967962580981543,0.17368694247102023
0.5235987755982988,0.5846852994181004,0.4962869657844995,0.1737504941174424
0.5235987755982988,0.5890486225480862,0.49574072828613347,0.17381863798921265
0.5235987755982988,0.5934119456780721,0.49515771199228975,0.17389134957923708
0.5235987755982988,0.5977752688080579,0.49453809449537955,0.17396860275903867
0.5235987755982988,0.6021385919380436,0.4938820645368942,0.17405036979227004
0.5235987755982988,0.6065019150680295,0.49318982194991456,0.17413662134902172
0.5235987755982988,0.6108652381980153,0.4924615775982386,0.1742273265209122
0.5235987755982988,0.6152285613280012,0.49169755331215026,0.17432245283694572
0.5235987755982988,0.619591884457987,0.49089798182084854,0.17442196628012177
0.5235987755982988,0.6239552075879728,0.49006310668155506,0.17452583130478147
0.5235987755982988,0.6283185307179586,0.48919318220532504,0.1746340108546741
0.5235987755982988,0.6326818538479445,0.48828847337958137,0.1747464663817266
0.5235987755982988,0.6370451769779303,0.48734925578739585,0.1748631578654984
0.5235987755982988,0.6414085001079161,0.4863758155235459,0.17498404383330463
0.5235987755982988,0.6457718232379019,0.48536844910736576,0.17510908138098744
0.5235987755982988,0.6501351463678877,0.4843274633924245,0.17523822619431792
0.5235987755982988,0.6544984694978736,0.4832531754730548,0.17537143257100832
0.5235987755982988,0.6588617926278594,0.48214591258776396,0.1755086534433148
0.5235987755982988,0.6632251157578453,0.4810060120195532,0.17564984040121098
0.5235987755982988,0.667588438887831,0.479833820993178,0.17579494371611085
0.5235987755982988,0.6719517620178169,0.47862969656938026,0.1759439123651208
0.5235987755982988,0.6763150851478027,0.4773940055361239,0.17609669405579964
0.5235987755982988,0.6806784082777885,0.47612712429686843,0.17625323525140418
0.5235987755982988,0.6850417314077744,0.47482943875591166,0.1764134811966003
0.5235987755982988,0.6894050545377601,0.47350134420084034,0.17657737594361603
0.5235987755982988,0.693768377667746,0.4721432451821215,0.17674486237881587
0.5235987755982988,0.6981317007977318,0.4707555553898721,0.17691588224967347
0.5235987755982988,0.7024950239277177,0.4693386975278466,0.1770903761921209
0.5235987755982988,0.7068583470577035,0.46789310318467436,0.1772682837582518
